28-04-2023 02:17:28 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - (Version.java:21) - HV000001: Hibernate Validator 8.0.0.Final
29-04-2023 01:05:36 [restartedMain] INFO  SQL dialect - (DialectFactoryImpl.java:66) - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
29-04-2023 01:05:38 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - (JtaPlatformInitiator.java:51) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
29-04-2023 01:05:38 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:05:39 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - (JpaBaseConfiguration.java:231) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
29-04-2023 01:05:40 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - (DefaultSecurityFilterChain.java:54) - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4728d059, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7cd8085b, org.springframework.security.web.context.SecurityContextHolderFilter@f014011, org.springframework.security.web.header.HeaderWriterFilter@458ee6e3, org.springframework.security.web.authentication.logout.LogoutFilter@27550913, org.springframework.security.oauth2.server.resource.web.authentication.BearerTokenAuthenticationFilter@4fc2f95b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1a199c78, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3a8c8dc2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@24883eba, org.springframework.security.web.session.SessionManagementFilter@4a4d6671, org.springframework.security.web.access.ExceptionTranslationFilter@7c028eca, org.springframework.security.web.access.intercept.AuthorizationFilter@42710434]
29-04-2023 01:05:41 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - (OptionalLiveReloadServer.java:59) - LiveReload server is running on port 35729
29-04-2023 01:05:41 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:220) - Tomcat started on port(s): 8080 (http) with context path ''
29-04-2023 01:05:41 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:57) - Started BlogApiApplication in 13.234 seconds (process running for 15.88)
29-04-2023 01:05:43 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
29-04-2023 01:05:43 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:554) - Completed initialization in 4 ms
29-04-2023 01:07:32 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:650) - Closing JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:08:24 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - (Version.java:21) - HV000001: Hibernate Validator 8.0.0.Final
29-04-2023 01:08:24 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:51) - Starting BlogApiApplication using Java 19.0.2 with PID 13016 (C:\Users\90538\Desktop\BlogAPI\target\classes started by 90538 in C:\Users\90538\Desktop\BlogAPI)
29-04-2023 01:08:24 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (SpringApplication.java:632) - No active profile set, falling back to 1 default profile: "default"
29-04-2023 01:08:24 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
29-04-2023 01:08:24 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
29-04-2023 01:08:26 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:138) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
29-04-2023 01:08:26 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 46 ms. Found 4 JPA repository interfaces.
29-04-2023 01:08:26 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:108) - Tomcat initialized with port(s): 8080 (http)
29-04-2023 01:08:27 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - (ServletWebServerApplicationContext.java:291) - Root WebApplicationContext: initialization completed in 2153 ms
29-04-2023 01:08:27 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: default]
29-04-2023 01:08:27 [restartedMain] INFO  org.hibernate.Version - (Version.java:44) - HHH000412: Hibernate ORM core version 6.1.7.Final
29-04-2023 01:08:27 [restartedMain] WARN  org.hibernate.orm.deprecation - (EntityManagerFactoryBuilderImpl.java:606) - HHH90000021: Encountered deprecated setting [javax.persistence.validation.mode], use [jakarta.persistence.validation.mode] instead
29-04-2023 01:08:28 [restartedMain] INFO  SQL dialect - (DialectFactoryImpl.java:66) - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
29-04-2023 01:08:28 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - (JtaPlatformInitiator.java:51) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
29-04-2023 01:08:28 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:08:29 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - (JpaBaseConfiguration.java:231) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
29-04-2023 01:08:30 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - (DefaultSecurityFilterChain.java:54) - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1ac5042, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3f7a53b2, org.springframework.security.web.context.SecurityContextHolderFilter@1c92e67c, org.springframework.security.web.header.HeaderWriterFilter@7a2f1b0f, org.springframework.security.web.authentication.logout.LogoutFilter@6b1335db, org.springframework.security.oauth2.server.resource.web.authentication.BearerTokenAuthenticationFilter@19d38ee0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@68d1ff0c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@26bde968, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3a5b7e33, org.springframework.security.web.session.SessionManagementFilter@33567c2a, org.springframework.security.web.access.ExceptionTranslationFilter@52b2a1ed, org.springframework.security.web.access.intercept.AuthorizationFilter@5d30a038]
29-04-2023 01:08:31 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - (OptionalLiveReloadServer.java:59) - LiveReload server is running on port 35729
29-04-2023 01:08:31 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:220) - Tomcat started on port(s): 8080 (http) with context path ''
29-04-2023 01:08:31 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:57) - Started BlogApiApplication in 7.101 seconds (process running for 8.392)
29-04-2023 01:08:34 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
29-04-2023 01:08:34 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:554) - Completed initialization in 2 ms
29-04-2023 01:12:53 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:650) - Closing JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:14:18 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - (Version.java:21) - HV000001: Hibernate Validator 8.0.0.Final
29-04-2023 01:14:18 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:51) - Starting BlogApiApplication using Java 19.0.2 with PID 9916 (C:\Users\90538\Desktop\BlogAPI\target\classes started by 90538 in C:\Users\90538\Desktop\BlogAPI)
29-04-2023 01:14:18 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (SpringApplication.java:632) - No active profile set, falling back to 1 default profile: "default"
29-04-2023 01:14:19 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
29-04-2023 01:14:19 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
29-04-2023 01:14:20 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:138) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
29-04-2023 01:14:20 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 95 ms. Found 4 JPA repository interfaces.
29-04-2023 01:14:21 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:108) - Tomcat initialized with port(s): 8080 (http)
29-04-2023 01:14:21 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - (ServletWebServerApplicationContext.java:291) - Root WebApplicationContext: initialization completed in 2745 ms
29-04-2023 01:14:22 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: default]
29-04-2023 01:14:22 [restartedMain] INFO  org.hibernate.Version - (Version.java:44) - HHH000412: Hibernate ORM core version 6.1.7.Final
29-04-2023 01:14:22 [restartedMain] WARN  org.hibernate.orm.deprecation - (EntityManagerFactoryBuilderImpl.java:606) - HHH90000021: Encountered deprecated setting [javax.persistence.validation.mode], use [jakarta.persistence.validation.mode] instead
29-04-2023 01:14:23 [restartedMain] INFO  SQL dialect - (DialectFactoryImpl.java:66) - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
29-04-2023 01:14:24 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - (JtaPlatformInitiator.java:51) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
29-04-2023 01:14:24 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:14:25 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - (JpaBaseConfiguration.java:231) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
29-04-2023 01:14:25 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - (DefaultSecurityFilterChain.java:54) - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3bfc12f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@66b8dc03, org.springframework.security.web.context.SecurityContextHolderFilter@3e16892c, org.springframework.security.web.header.HeaderWriterFilter@5f840f8c, org.springframework.security.web.authentication.logout.LogoutFilter@4c312a64, org.springframework.security.oauth2.server.resource.web.authentication.BearerTokenAuthenticationFilter@35328658, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@186bdc6f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@55915a8d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@471986ca, org.springframework.security.web.session.SessionManagementFilter@226b51, org.springframework.security.web.access.ExceptionTranslationFilter@1e28a4fb, org.springframework.security.web.access.intercept.AuthorizationFilter@d4ec83c]
29-04-2023 01:14:25 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - (OptionalLiveReloadServer.java:59) - LiveReload server is running on port 35729
29-04-2023 01:14:25 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:220) - Tomcat started on port(s): 8080 (http) with context path ''
29-04-2023 01:14:25 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:57) - Started BlogApiApplication in 7.197 seconds (process running for 8.571)
29-04-2023 01:14:51 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
29-04-2023 01:14:51 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:554) - Completed initialization in 3 ms
29-04-2023 01:17:26 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - (LocalDevToolsAutoConfiguration.java:211) - Restarting due to 1 class path change (1 addition, 0 deletions, 0 modifications)
29-04-2023 01:17:26 [Thread-5] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:650) - Closing JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:17:26 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:51) - Starting BlogApiApplication using Java 19.0.2 with PID 9916 (C:\Users\90538\Desktop\BlogAPI\target\classes started by 90538 in C:\Users\90538\Desktop\BlogAPI)
29-04-2023 01:17:26 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (SpringApplication.java:632) - No active profile set, falling back to 1 default profile: "default"
29-04-2023 01:17:26 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:138) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
29-04-2023 01:17:26 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 17 ms. Found 4 JPA repository interfaces.
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:108) - Tomcat initialized with port(s): 8080 (http)
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - (ServletWebServerApplicationContext.java:291) - Root WebApplicationContext: initialization completed in 407 ms
29-04-2023 01:17:27 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: default]
29-04-2023 01:17:27 [restartedMain] WARN  org.hibernate.orm.deprecation - (EntityManagerFactoryBuilderImpl.java:606) - HHH90000021: Encountered deprecated setting [javax.persistence.validation.mode], use [jakarta.persistence.validation.mode] instead
29-04-2023 01:17:27 [restartedMain] INFO  SQL dialect - (DialectFactoryImpl.java:66) - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
29-04-2023 01:17:27 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - (JtaPlatformInitiator.java:51) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:17:27 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - (JpaBaseConfiguration.java:231) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - (DefaultSecurityFilterChain.java:54) - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@371cfac0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1955f55a, org.springframework.security.web.context.SecurityContextHolderFilter@6e964841, org.springframework.security.web.header.HeaderWriterFilter@15411b1d, org.springframework.security.web.authentication.logout.LogoutFilter@115c7c18, org.springframework.security.oauth2.server.resource.web.authentication.BearerTokenAuthenticationFilter@4552f2ce, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@50baa682, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4d3ec67b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3cae3f9f, org.springframework.security.web.session.SessionManagementFilter@788f0cbb, org.springframework.security.web.access.ExceptionTranslationFilter@519df1e0, org.springframework.security.web.access.intercept.AuthorizationFilter@2fe147e8]
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - (OptionalLiveReloadServer.java:59) - LiveReload server is running on port 35729
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:220) - Tomcat started on port(s): 8080 (http) with context path ''
29-04-2023 01:17:27 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:57) - Started BlogApiApplication in 1.366 seconds (process running for 190.756)
29-04-2023 01:17:27 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener - (ConditionEvaluationDeltaLoggingListener.java:63) - Condition evaluation unchanged
29-04-2023 01:17:59 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:650) - Closing JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:28:33 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - (Version.java:21) - HV000001: Hibernate Validator 8.0.0.Final
29-04-2023 01:28:33 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:51) - Starting BlogApiApplication using Java 19.0.2 with PID 16396 (C:\Users\90538\Desktop\BlogAPI\target\classes started by 90538 in C:\Users\90538\Desktop\BlogAPI)
29-04-2023 01:28:33 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (SpringApplication.java:632) - No active profile set, falling back to 1 default profile: "default"
29-04-2023 01:28:33 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
29-04-2023 01:28:33 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
29-04-2023 01:28:34 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:138) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
29-04-2023 01:28:34 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 65 ms. Found 4 JPA repository interfaces.
29-04-2023 01:28:35 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:108) - Tomcat initialized with port(s): 8080 (http)
29-04-2023 01:28:35 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - (ServletWebServerApplicationContext.java:291) - Root WebApplicationContext: initialization completed in 1785 ms
29-04-2023 01:28:35 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: default]
29-04-2023 01:28:35 [restartedMain] INFO  org.hibernate.Version - (Version.java:44) - HHH000412: Hibernate ORM core version 6.1.7.Final
29-04-2023 01:28:36 [restartedMain] WARN  org.hibernate.orm.deprecation - (EntityManagerFactoryBuilderImpl.java:606) - HHH90000021: Encountered deprecated setting [javax.persistence.validation.mode], use [jakarta.persistence.validation.mode] instead
29-04-2023 01:28:36 [restartedMain] INFO  SQL dialect - (DialectFactoryImpl.java:66) - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
29-04-2023 01:28:37 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - (JtaPlatformInitiator.java:51) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
29-04-2023 01:28:37 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:28:38 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - (JpaBaseConfiguration.java:231) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
29-04-2023 01:28:38 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - (DefaultSecurityFilterChain.java:54) - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5d145bca, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4a707b11, org.springframework.security.web.context.SecurityContextHolderFilter@770cd74f, org.springframework.security.web.header.HeaderWriterFilter@7486bfd0, org.springframework.security.web.authentication.logout.LogoutFilter@5df713ae, org.springframework.security.oauth2.server.resource.web.authentication.BearerTokenAuthenticationFilter@719682d3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@de0b022, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@55a6fd93, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@f35e896, org.springframework.security.web.session.SessionManagementFilter@11471256, org.springframework.security.web.access.ExceptionTranslationFilter@6de8032b, org.springframework.security.web.access.intercept.AuthorizationFilter@570739c2]
29-04-2023 01:28:38 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - (OptionalLiveReloadServer.java:59) - LiveReload server is running on port 35729
29-04-2023 01:28:38 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:220) - Tomcat started on port(s): 8080 (http) with context path ''
29-04-2023 01:28:38 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:57) - Started BlogApiApplication in 5.32 seconds (process running for 6.912)
29-04-2023 01:28:47 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:532) - Initializing Servlet 'dispatcherServlet'
29-04-2023 01:28:47 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - (FrameworkServlet.java:554) - Completed initialization in 6 ms
29-04-2023 01:32:03 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:650) - Closing JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:37:21 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - (Version.java:21) - HV000001: Hibernate Validator 8.0.0.Final
29-04-2023 01:37:21 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (StartupInfoLogger.java:51) - Starting BlogApiApplication using Java 19.0.2 with PID 11276 (C:\Users\90538\Desktop\BlogAPI\target\classes started by 90538 in C:\Users\90538\Desktop\BlogAPI)
29-04-2023 01:37:21 [restartedMain] INFO  com.ahmetaksunger.BlogAPI.BlogApiApplication - (SpringApplication.java:632) - No active profile set, falling back to 1 default profile: "default"
29-04-2023 01:37:21 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
29-04-2023 01:37:21 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - (DeferredLog.java:250) - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
29-04-2023 01:37:22 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:138) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
29-04-2023 01:37:22 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - (RepositoryConfigurationDelegate.java:208) - Finished Spring Data repository scanning in 83 ms. Found 4 JPA repository interfaces.
29-04-2023 01:37:24 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - (TomcatWebServer.java:108) - Tomcat initialized with port(s): 8080 (http)
29-04-2023 01:37:24 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - (ServletWebServerApplicationContext.java:291) - Root WebApplicationContext: initialization completed in 2350 ms
29-04-2023 01:37:24 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - (LogHelper.java:31) - HHH000204: Processing PersistenceUnitInfo [name: default]
29-04-2023 01:37:24 [restartedMain] INFO  org.hibernate.Version - (Version.java:44) - HHH000412: Hibernate ORM core version 6.1.7.Final
29-04-2023 01:37:24 [restartedMain] WARN  org.hibernate.orm.deprecation - (EntityManagerFactoryBuilderImpl.java:606) - HHH90000021: Encountered deprecated setting [javax.persistence.validation.mode], use [jakarta.persistence.validation.mode] instead
29-04-2023 01:37:25 [restartedMain] INFO  SQL dialect - (DialectFactoryImpl.java:66) - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
29-04-2023 01:37:26 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - (JtaPlatformInitiator.java:51) - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
29-04-2023 01:37:26 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - (AbstractEntityManagerFactoryBean.java:437) - Initialized JPA EntityManagerFactory for persistence unit 'default'
29-04-2023 01:37:27 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - (JpaBaseConfiguration.java:231) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
